tweet_id,text,retweet_count,like_count
1439923552652870000,"🐮 Animal health matters. 🐮
🧑 Human health matters. 🧑
🍃 Environmental health matters. 🍃
🌐 #OneHealth matters and is needed, now. 🌐

No one and nothing will be safe unless everyone and everything is protected. https://t.co/VCA8dxXeok",36,93
1439810728953730000,Indigenous #rices &amp, ignores nutrition . #DesiBija &amp,2021-09-20 04:36:42+00:00
1436964049435170000,"Antimicrobials are essential and beneficial for animal health and human health.

💊 🐮 💊 🐷 💊 🐣 💊 🙍 💊

They must only be used prudently and responsibly to prevent the threat of #AntiMicrobialResistance from impacting global health.

#OneHealth https://t.co/1BHsEMRlLp",43,120
1436692264928090000,"Rabies still kills both animals 🐶 🐕  and humans 🙍 👪, but it's preventable through vaccination.

For #WorldRabiesDay, don't hesitate to vaccinate 💉💉💉, because #VaccinesWork!

#VaccinationSavesLives #OneHealth https://t.co/mtK2qnk5Y9",38,99
1436264580922190000,Could monkey bites help us better understand Ebola virus transmission? #OneHealth,0,0
1435276688699450000,"We’re working with @institutpasteur to understand how human &amp; monkey interactions pose a risk for pathogen transmission.   

By identifying high-risk interactions, communities can learn how to avoid them, &amp; ultimately prevent pathogens from spreading to humans. 

#OneHealth https://t.co/cUE5lAERq3",17,39
1435273709716180000,"At the World Organisation for Animal Health, we are creating a pool of communication agencies to help us reach more people with important #OneHealth messages. 

Want to help us? Check out our call for tender!

Send your proposals before September 30, 2021",10,40
1434914303182770000,"We’re fully committed to strengthening the animal health sector’s collaboration with the human &amp; environmental health sectors.

How are we building vet professionals’ capacity to contribute their expertise beyond animal health? LEARN MORE ➡️ https://t.co/1Eu3NalF0B

#OneHealth https://t.co/8wlsBLCTfM",12,31
1434871564550480000,"🐵 🐶 🐮 Animals
🙋 🙋‍♂️ 🙋‍♀️ Humans
🌱 🌲 🍃 The environment

We’re all connected - no one will be safe until everyone is safe. This is the essence of 🌍 #OneHealth 🌏. LEARN MORE ➡️ https://t.co/kuI5cHU2lQ https://t.co/teHCK3rpMr",38,84
1434466339696090000,"Rabies... 

⭕ still kills 59,000 yearly 
⭕ ends the life of 1 person every 9 minutes 
⭕ affects mostly children 
⭕ is present in 2/3 of countries worldwide 

It’s also 100% preventable with 💉 vaccination 💉. Don’t hesitate, vaccinate! 

#WorldRabiesDay #OneHealth https://t.co/tYj6y3HBLX",69,128
1433469776693760000,"🦠 Tuberculosis 🦠 is a threat to both animals 🐮 and humans 🙎.

What are we doing with partners to #EndTB by 2030? FIND OUT here 👉 https://t.co/AAsu6XcDuk

#OneHealth https://t.co/xXrdOYmfuY",8,35
1433409378200270000,"Regular reminder to farmers 👨‍🌾, veterinarians 👩‍⚕️ and Veterinary Services 👨‍⚕️ to handle #antimicrobials with care.

💊 🐮 💊 🐷 💊 🐣 💊

Using them responsibly and prudently on animals = protecting global health. #OneHealth https://t.co/8rn4JXmfwI",22,67
1433372887780560000,"TRUE OR FALSE

Is bovine tuberculosis transmissible to humans?

🦠 🐮 🦠 🐮 🦠

#EndTB #OneHealth https://t.co/UbXTxUvGoE",17,79
1432739974357650000,"#ICYMI, our 5th annual report on #antimicrobial use on animals is available online.

💊 🐮 💊 🐷 💊 🐥 💊

Responsible use in animals = protecting animal, human and environmental health. CHECK IT OUT here 👉 https://t.co/RJXYK5mnpF

#OneHealth https://t.co/OruIX4MbOg",10,25
1432674612794520000,"Vaccines…

💉 save animal and human lives
💉 potentially could eradicate or prevent the further spread of deadly diseases
💉 reduce dependence on antimicrobials, therefore avoiding the threat of antimicrobial resistance

Vaccines work. #OneHealth https://t.co/9ZZYqcnFFl",22,37
1430865112253050000,"Vaccines work. Vaccination saves lives. That’s all.

💉 🧑 🐶 🐴 🐮 🐥 💉

It’s not just beneficial for animal health, but also for global 🌍 🌎 🌏 health. #OneHealth https://t.co/6sGnnJL0OV",40,112
1430209536976070000,"Handling 💊 #antimicrobials 💊 with care in #foodsystems is key to fighting #AntiMicrobialResistance. 

Global 🌎 leaders called on countries today to build efforts in responsible antimicrobial use to protect global health from #AMR. #OneHealth 

MORE 👇 https://t.co/ZFT77TOEEm",20,41
1430151663818630000,"#AntiMicrobialResistance in animals 🐮🐣🐷 affects global health.

💊 It affects humans via food consumption.
💊 It affects the environment via animal waste.

Using #antimicrobials on animals responsibly = protecting everyone’s health. MORE ➡️ https://t.co/8pRqat22kP

#OneHealth https://t.co/mqdyBGxAUr",22,50
1430096296891800000,"💊 Fill in the blanks 💊

#Antimicrobials must be used ______ and ______, to prevent 🚫 #AntiMicrobialResistance 🚫 from being the next pandemic that threatens animal, human and environmental health

#OneHealth https://t.co/VCPZ7lLVPx",20,47
1429413083714310000,"TRUE OR FALSE: Is using 💊#antimicrobials 💊always bad practice?

#OneHealth https://t.co/wNRAoDU4kl",10,43
1429022977543320000,"#Antimicrobials 💊 are crucial – it's misuse/overuse that causes problems.

Alternatives to reduce their use:

⭕️ Food &amp; water sanitation
⭕️ Proper hygiene &amp; biosecurity at farms
⭕️ Vaccination programs

Stopping the #AntiMicrobialResistance threat is possible! #OneHealth https://t.co/d2A1ao98Ui",37,82
1428722249905870000,"Improving food systems = reducing antimicrobial use = bettering global health. 

Strengthening food systems entails: 

✅ Optimised animal, human &amp; environmental health 
✅ Improved &amp; reduced #antimicrobial use 
✅ Preventing the threat of #AntiMicrobialResistance 

#OneHealth https://t.co/nUIAROMcqX",10,30
1428368668749190000,"Know the facts about rabies just in time for #WorldRabiesDay 🐕 🐩 on September 28.

Do you know what the common route of transmission of rabies is to humans 🐶 ➡️ 🙎?

#OneHealth https://t.co/QrxK2qccST",26,79
1428285614856810000,"🐶 Rabies 🐶 is a fatal disease that affects mammals, including humans. 

When symptoms start to appear, it could be 100% fatal 🚨🚨 without access to proper treatment.

For #WorldRabiesDay, it's all about facts, not fear! MORE about rabies 👉 https://t.co/GYe5pVMCX7

#OneHealth https://t.co/rwNjNIDsWU",48,96
1428245926229930000,"The ecological disasters we are witnessing are a consequence of the violence against the earth-in our forests,on our farms .Glyphosate/Roundup is contributing to forest fires,desertification of soils,disappearance of biodiversity , spread of #cancers.#OneHealth = #RoundUpRoundUp https://t.co/CpxwlCny2t",83,187
1426728502099780000,"#happyindependenceday 
In times of a #healthemergency &amp; #EcologicalCrisis let us join hands to sow seeds of #Freedom from #hunger #malnutrition #disease by conserving &amp; regenerating #biodiversity to regenerate the health of the planet &amp; people #OneHealth 
https://t.co/CZzctXCM6o",31,106
1426159122404320000,"💉💉 #Antimicrobials 💊💊 help prevent diseases to protect animal health &amp; welfare 🐮 🐷 🐣, but they must be handled with care.

Responsible use equates to protecting food safety &amp; contributing to reducing the spread of #AntimicrobialResistance.

#OneHealth https://t.co/mCoNs6s0kf",41,85
1425493656195190000,"⭕️ Don't touch the carcass without protective equipment
⭕️ Work with Wildlife, Vet &amp; Public Health Services
⭕️ Collect samples if possible &amp; send them to a lab
⭕️ Bury the carcass sufficiently deep
⭕️ Notify us immediately via tools such as OIE-WAHIS

#OneHealth https://t.co/PiKHoOClHY",5,13
1425370157514360000,"The 🦠 Marburg &amp; Ebola viruses 🦠 are zoonotic diseases that cause haemorrhagic fevers in humans 🙎 &amp; non-human primates 🐒.
 
Transmission to humans usually occurs via direct contact with tissue, blood, other body fluids &amp; excretions from an infected human or animal. #OneHealth https://t.co/jLGTs5pTKW",59,108
1424767441897500000,"🐶 QUIZ TIME 🐶

What percentage of dogs 🐕 🐩 need to be vaccinated against rabies 💉 for highly-affected areas to be free of the disease?

#WorldRabiesDay #OneHealth https://t.co/CJ6w3yRQqj",18,69
1424689420658230000,"🐶 #WorldRabiesDay 🐶 is just around the corner!

For rabies eradication to be possible, we must value FACTS, not FEAR.

Discover more about the deadly disease in time for the celebration on September 28 👉 https://t.co/GYe5pVMCX7

#ZeroBy30 #OneHealth https://t.co/V88gDby8aD",17,37
1423278894728230000,"Pollinators are crucial to our survival. They provide us with food 🍎 🥑 🍎 🥑 and safeguard biodiversity 🌱 🌿 🍃 🌳 through pollination.

What pollinators do you know?

#OneHealth https://t.co/hKL220BVje",22,42
1423229806267740000,"Wildlife health is essential! 🐒 🦍 🐅 🦇 

75% of emerging diseases have an animal origin.

Keeping wild animals healthy prevents diseases that impact us on a devastating global scale, therefore keeping everyone healthy. #OneHealth https://t.co/spiQGxrgcU",47,92
1422931594986280000,"#AfricanSwineFever isn’t a threat to human health, but its impacts on pigs affects… 

🐽 food security 
🐽 livelihoods 
🐽 the economy 

LEARN MORE 🐷 ➡️ https://t.co/mTPsRwiY8s 

#ASFStoptheSpread #OneHealth https://t.co/UKcBrxIZRk",6,25
1422532713995700000,"Improve animal health = improve food safety, period.

#OneHealth https://t.co/CCzRMNFrcN",32,83
1422187960510860000,"What is #AfricanSwineFever? 🐷 🐷

#ASF is a highly contagious haemorrhagic disease of domestic &amp; wild pigs that threatens pig health, food security, livelihoods &amp; the economy. 

There's no vaccine for it, but its spread can be prevented through strict #biosecurity. #OneHealth https://t.co/Lfd4bl8lhR",27,55
1421095318125490000,"With #AfricanSwineFever being detected in the Americas, these steps have never been more necessary. 

Countries in the region are already exhausting all efforts to prevent #ASF’s further spread. 

Protect livestock health to protect global health! #ASFStoptheSpread #OneHealth https://t.co/gKl8eh7MQ6",16,26
1420705675777300000,"#Antimicrobials are a global public good. They:

💊 protect global health
💉 prevent disease spread
💊 safeguard food security
💉 secure livelihoods

They must be handled w/ care to prevent the threat of #AntimicrobialResistance. LEARN MORE 👉 https://t.co/KfToGFNZjZ

#OneHealth https://t.co/VTrLEFKJ02",16,45
1420387713505710000,"Animal health is important, don't you think? 

Protecting animal health means protecting animal welfare, livelihoods, food security and food safety.

Let’s not forget this simple fact. #OneHealth",13,89
1420372238348570000,"#VaccinationSavesLives. #VaccinesWork to:

💉 protect animal &amp; human health
💉 prevent the spread of diseases that have grave impacts
💉 reduces the need to use #antimicrobials, especially in livestock
💉 promotes food security

Don’t hesitate to vaccinate! #OneHealth https://t.co/fLfhWsxsTT",25,47
1419996005181940000,"💪 ☣️ Biosecurity ☣️ 💪. That’s it, that’s the tweet.

#OneHealth https://t.co/WiBFbUC3P5",26,80
1418249499986830000,What do you call diseases that jump from animals 🐒 🦍 🐄 🐕 🦇 to humans? #OneHealth https://t.co/5UrB85Yjsh,23,104
1417172407568240000,"Efforts to improve wildlife health must be sustainable. 

Collaboration across sectors through coordinated planning &amp; response is key for actions to be effective. 

We’re partnering with the human, wildlife &amp; environmental health sectors to make this possible. #OneHealth https://t.co/L2VFSaO4Dj",24,45
1417122185206980000,"Wildlife health management is widely underdeveloped &amp; lacks resources to protect biodiversity &amp; wild animal health. 

Global efforts to build capacities &amp; increase knowledge are key to fill gaps &amp; support countries. 

It’s time to give attention to wildlife health! #OneHealth https://t.co/BoBcFH4w7G",26,73
